DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,Latitude,Longitude,LASTUPDATE,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 2, SHOP NO. L001-L002, GROUND FLOOR, MARKET, SUN CHUI ESTATE, NO. 2 CHUI TIN STREET, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍翠田街2號新翠邨街市 地下L001-L002號鋪2號檔,Sha Tin,沙田區,2997808337,2997808337,97,97,FF,FF,PARKNSHOP,PARKNSHOP,,,30/5/2025,30/5/2025,22.3693001,114.1832747,2/5/2024,825569.6919,836927.1872,836927.1872,825569.6919
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 3, SHOP NO. L001-L002, GROUND FLOOR, MARKET, SUN CHUI ESTATE, NO. 2 CHUI TIN STREET, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍翠田街2號新翠邨街市 地下L001-L002號鋪3號檔,Sha Tin,沙田區,2997808346,2997808346,97,97,FF,FF,PARKNSHOP,PARKNSHOP,,,30/5/2025,30/5/2025,22.3693001,114.1832747,2/5/2024,825569.6919,836927.1872,836927.1872,825569.6919
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 109A2 OF OK MALL ON 1ST FLOOR, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期1樓109A02鋪,Sha Tin,沙田區,2997808373,2997808373,97,97,FF,FF,RAINBOW DESSERT,彩虹甜品,,,2/6/2025,2/6/2025,22.3888676,114.2089484,20/5/2024,827736.8475,839570.9291,839570.9291,827736.8475
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 18, 2/F, BLOCK B, WAH LUEN INDUSTRIAL CENTRE, 15-21 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街15-21號華聯工業中心B座 2樓18號單位,Sha Tin,沙田區,2997809206,2997809206,97,97,FF,FF,日昇食品公司,日昇食品公司,,,4/3/2025,4/3/2025,22.3979187,114.1895523,29/2/2024,828738.8296,837573.4665,837573.4665,828738.8296
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP E, G/F, TAI ON BUILDING, 41 TSUEN NAM ROAD,TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍村南道41號泰安樓地下E室,Sha Tin,沙田區,2997808753,2997808753,97,97,FF,FF,丸作食茶,丸作食茶,,,8/9/2025,8/9/2025,22.3739284,114.1788161,5/9/2024,826082.1956,836467.9772,836467.9772,826082.1956
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP MOS 3, MTR MA ON SHAN STATION, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山 港鐵馬鞍山站MOS 3鋪,Sha Tin,沙田區,2997809215,2997809215,97,97,FF,FF,UO-SHOW,魚尚,#G#H,#G#H,9/3/2026,9/3/2026,22.42482,114.2316488,27/1/2025,831718.7445,841907.1267,841907.1267,831718.7445
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK2, SHA KOK MARKET, G/F,  SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK2號鋪,Sha Tin,沙田區,2997809224,2997809224,97,97,FF,FF,包點先生,包點先生,,,9/3/2026,9/3/2026,22.3787079,114.1950346,17/2/2025,826611.5678,838138.2453,838138.2453,826611.5678
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL C6A, G/F, CHUNG ON (ALLMART) CHINESE MARKET, CHUNG ON ESTATE, SHA TIN, NEW TERRITORIES",新界沙田頌安邨頌安(萬有)街市地下C6A檔,Sha Tin,沙田區,2997809455,2997809455,97,97,FF,FF,壹品,壹品,,,29/4/2026,29/4/2026,22.42120733,114.2264186,20/2/2025,831318.5041,841368.7986,841368.7986,831318.5041
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION DC (HAM & CHEESE) OF SHOP NOS. 204-214,  LEVEL 2, NEW TOWN PLAZA 1, SHA TIN, NEW TERRITORIES",新界沙田新城市廣場第一期第二層204-214號鋪 DC 部份 (HAM & CHEESE),Sha Tin,沙田區,2997806872,2997806872,97,97,FF,FF,Delicatessen,Delicatessen,,,10/4/2026,10/4/2026,22.3817578,114.1886372,6/2/2025,826949.2343,837479.3775,837479.3775,826949.2343
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-004, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-004號鋪,Sha Tin,沙田區,2997808285,2997808285,97,97,FF,FF,Beard papa's & Izumi Curry,Beard papa's & Izumi Curry,,,23/5/2025,23/5/2025,22.379537,114.187559,28/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT J (PORTION), 14/F, FU CHEUNG CENTRE, 5-7 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街5至7號富昌中心14樓J室(部份),Sha Tin,沙田區,2997807866,2997807866,97,97,FF,FF,CS FINE FOODS LIMITED,志成海產凍肉有限公司,,,21/2/2026,21/2/2026,22.3971518,114.1904734,23/1/2025,828653.9147,837668.3213,837668.3213,828653.9147
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-108,  PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-108號鋪,Sha Tin,沙田區,2997808090,2997808090,97,97,FF,FF,麦玉子,麦玉子,,,8/4/2025,8/4/2025,22.379537,114.187559,20/2/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 33, G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下33號鋪,Sha Tin,沙田區,2997807927,2997807927,97,97,FF,FF,壽司達人,壽司達人,#G#H,#G#H,3/3/2025,3/3/2025,22.4170475,114.2279433,27/2/2024,830857.9137,841525.9314,841525.9314,830857.9137
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION A OF SHOP NOS. 106-108, G/F, HIN KENG SHOPPING CENTRE, 69 CHE KUNG MIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田車公廟路69號顯徑商場地下 106-108 號鋪A部份,Sha Tin,沙田區,2997808203,2997808203,97,97,FF,FF,CRAFTED,巧手製作,,,2/5/2025,2/5/2025,22.36358853,114.1720723,23/4/2024,824937.2127,835773.3996,835773.3996,824937.2127
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP 13, 11/F, BLOCK A, VERISTRONG INDUSTRIAL CENTRE, NOS. 34-36 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街34-36號 豐盛工業中心A座11樓13鋪,Sha Tin,沙田區,2997808212,2997808212,97,97,FF,FF,( NO RECORD FOUND),(沒有記錄),,,2/5/2025,2/5/2025,22.3995977,114.193191,11/3/2024,828924.7912,837948.1292,837948.1292,828924.7912
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-007, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-007號鋪,Sha Tin,沙田區,2997808221,2997808221,97,97,FF,FF,魚兵衛,魚兵衛,#G#H,#G#H,5/5/2025,5/5/2025,22.379537,114.187559,20/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 19, 5/F, BLOCK B, WAH LUEN INDUSTRIAL CENTRE, 15-21 WONG CHUK YEUNG STREET, FO TAN, NEW TERRITORIES",新界火炭黃竹洋街15-21號華聯工業中心B座5樓19室,Sha Tin,沙田區,2997807583,2997807583,97,97,FF,FF,Tian Ran Healthcare Ltd,天然養生有限公司,,,18/12/2025,18/12/2025,22.3979187,114.1895523,26/11/2024,828738.8296,837573.4665,837573.4665,828738.8296
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. TAW 50, MTR TAI WAI STATION, SHA TIN, NEW TERRITORIES",新界沙田大圍港鐵站TAW50號鋪,Sha Tin,沙田區,2997807909,2997807909,97,97,FF,FF,ORCHID PADARIA BAKERY,君蘭餅店,,,28/2/2025,28/2/2025,22.373284,114.178152,22/2/2024,826010.837,836399.5826,836399.5826,826010.837
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT C, 15/F, FU CHEUNG CENTRE, 5-7 WONG CHUK YEUNG STREET, FO  TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街5-7號富昌中心15樓C室,Sha Tin,沙田區,2997806960,2997806960,97,97,FF,FF,文樂點心有限公司,文樂點心有限公司,,,24/4/2025,24/4/2025,22.3971518,114.1904734,4/3/2024,828653.9147,837668.3213,837668.3213,828653.9147
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM 8, 8/F,  BLOCK E, WAH LOK INDUSTRIAL CENTRE,31-35 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街31-35號華樂工業大廈E座8樓8室,Sha Tin,沙田區,2997808391,2997808391,97,97,FF,FF,E-seido (Hong Kong) Limited,懿生堂(香港)有限公司,,,5/6/2025,5/6/2025,22.39891,114.1911904,25/3/2024,828848.6172,837742.1338,837742.1338,828848.6172
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-103, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-103號鋪,Sha Tin,沙田區,2997808151,2997808151,97,97,FF,FF,SEAFOOD,SEAFOOD,,,15/4/2026,15/4/2026,22.379537,114.187559,17/2/2025,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-101, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-101號鋪,Sha Tin,沙田區,2997808160,2997808160,97,97,FF,FF,VEGETABLES,VEGETABLES,,,15/4/2026,15/4/2026,22.379537,114.187559,17/2/2025,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NOS. 22-23, G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下22-23號鋪,Sha Tin,沙田區,2997808027,2997808027,97,97,FF,FF,包點料理,包點料理,,,18/3/2026,18/3/2026,22.4170475,114.2279433,28/1/2025,830857.9137,841525.9314,841525.9314,830857.9137
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FACTORY B, PORTION 02, G/F,  BLOCK 1, KIN HO INDUSTRIAL BUILDING, NOS. 14-24 AU PUI WAN STREET, FO TAN, NEW TERRITORIES",新界火炭坳背灣街14-24號 金豪工業大廈1座地下工廠B(乙部份),Sha Tin,沙田區,2997808407,2997808407,97,97,FF,FF,STUDIO CAFFEINE,STUDIO CAFFEINE,,,9/6/2025,9/6/2025,22.397846,114.1954049,11/6/2024,828730.8418,838176.1194,838176.1194,828730.8418
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK39, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK39號鋪,Sha Tin,沙田區,2997808975,2997808975,97,97,FF,FF,豐味豬手,豐味豬手,,,23/12/2025,23/12/2025,22.3787079,114.1950346,11/12/2024,826611.5678,838138.2453,838138.2453,826611.5678
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK40, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK40號鋪,Sha Tin,沙田區,2997808984,2997808984,97,97,FF,FF,泰靚手撕雞,泰靚手撕雞,,,23/12/2025,23/12/2025,22.3787079,114.1950346,19/12/2024,826611.5678,838138.2453,838138.2453,826611.5678
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK1, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK1號鋪,Sha Tin,沙田區,2997809002,2997809002,97,97,FF,FF,樂斯麵飽,樂斯麵飽,,,26/12/2025,26/12/2025,22.3787079,114.1950346,23/10/2024,826611.5678,838138.2453,838138.2453,826611.5678
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT 21, 15/F, BLOCK A, WAH LOK INDUSTRIAL CENTRE, 37-41 SHAN MEI STREET, FO  TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街37-41號華樂工業中心A座15樓21室,Sha Tin,沙田區,2997806793,2997806793,97,97,FF,FF,IXON Food Technology Limited,思創食品科技有限公司,,,20/3/2025,20/3/2025,22.3984586,114.1910307,21/2/2024,828798.6295,837725.6941,837725.6941,828798.6295
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-006, PORTIONS OF LEVEL 1, NEW TOWN PLAZA  III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-006號鋪,Sha Tin,沙田區,2997808416,2997808416,97,97,FF,FF,鳴虎,鳴虎,,,11/6/2025,11/6/2025,22.379537,114.187559,28/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-106, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-106號鋪,Sha Tin,沙田區,2997808425,2997808425,97,97,FF,FF,Hot Food,Hot Food,,,11/6/2025,11/6/2025,22.379537,114.187559,28/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-002, PORTIONS OF LEVEL 1, NEW TOWN PLAZA  III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-002號鋪,Sha Tin,沙田區,2997808434,2997808434,97,97,FF,FF,Panash,Panash,,,11/6/2025,11/6/2025,22.379537,114.187559,28/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-107, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-107號鋪,Sha Tin,沙田區,2997808443,2997808443,97,97,FF,FF,HAM & CHEESE,HAM & CHEESE,,,11/6/2025,11/6/2025,22.379537,114.187559,28/3/2024,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP ST-01-102, PORTIONS OF LEVEL 1, NEW TOWN PLAZA III, 2-8 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街2-8號新城市廣場 第三期第一層部份ST-01-102號鋪,Sha Tin,沙田區,2997808179,2997808179,97,97,FF,FF,MEAT,MEAT,,,15/4/2026,15/4/2026,22.379537,114.187559,17/2/2025,826703.3046,837368.3582,837368.3582,826703.3046
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. R9, G/F, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨禾輋廣場地下R9號鋪,Sha Tin,沙田區,2997808249,2997808249,97,97,FF,FF,YAMAZAKI,YAMAZAKI,,,16/5/2025,16/5/2025,22.3879318,114.1952336,29/4/2024,827632.9839,838158.6146,838158.6146,827632.9839
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 5, SHOP 301, 3/F, WE GO MALL, NO. 16 PO TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山保泰街16號WE GO MALL 3樓301鋪5號檔,Sha Tin,沙田區,2997808009,2997808009,97,97,FF,FF,TASTE,TASTE,,,14/3/2026,14/3/2026,22.4140322,114.223847,20/2/2025,830523.8737,841104.2907,841104.2907,830523.8737
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 311, BLOCK A, NEW TRADE PLAZA, 6 ON PING ROAD, SHA TIN, NEW TERRITORIES",新界沙田安平街6號新貿中心A座311單位,Sha Tin,沙田區,2997808939,2997808939,97,97,FF,FF,ITO PRODUCTIONS LIMITED,一道製作有限公司,,,16/12/2025,16/12/2025,22.3906398,114.2073782,3/12/2024,827933.0595,839409.1926,839409.1926,827933.0595
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B OF SHOP NO. G01, G/F, 16 PO TAI STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田  馬鞍山保泰街16號地下G01鋪B部份,Sha Tin,沙田區,2997807307,2997807307,97,97,FF,FF,7-ELEVEN FOOD STORE,七.十一便利店,,,10/9/2025,10/9/2025,22.4138563,114.2238412,25/7/2024,830504.3951,841103.6996,841103.6996,830504.3951
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT E2, 22/F, WAH LOK INDUSTRIAL CENTRE PHASE II, 31/35 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街31/55號華樂工業中心II期22樓E2室,Sha Tin,沙田區,2997808382,2997808382,97,97,FF,FF,Avid Foodie Gourment House,盈滿創意食品,,,3/6/2025,3/6/2025,22.398006,114.191289,15/3/2024,828748.513,837752.2964,837752.2964,828748.513
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP 23, 5/F, WORLD-WIDE INDUSTRIAL CENTRE, 43-47 SHAN MEI STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭山尾街43-47號環球工業中心5樓23室,Sha Tin,沙田區,2997808036,2997808036,97,97,FF,FF,Hungry,揾食,#J,#J,24/3/2025,24/3/2025,22.3988661,114.1906592,14/3/2024,828843.7507,837687.4361,837687.4361,828843.7507
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOPSTALL NO. SU22, G/F, MARKET, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨街市地下22號檔,Sha Tin,沙田區,2997808461,2997808461,97,97,FF,FF,POP UP SUSHI,手卷駅,#G#H,#G#H,20/6/2025,20/6/2025,22.3879585,114.1952465,13/6/2024,827635.9407,838159.9427,838159.9427,827635.9407
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP B01, G/F, PHASE 1, KINHO INDUSTRIAL CENTRE,14-24 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街14-24號金豪工業大廈 第一期地下B01號鋪,Sha Tin,沙田區,2997807565,2997807565,97,97,FF,FF,DAI HING KITCHEN,大慶小廚,,,11/12/2025,11/12/2025,22.397846,114.1954049,11/12/2024,828730.8418,838176.1194,838176.1194,828730.8418
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM 808, 8F, BLOCK B,WAH LUEN INDUSTRIAL CENTRE,15-21 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街15-21號華聯工業中心B座8樓808室,Sha Tin,沙田區,2997807167,2997807167,97,97,FF,FF,(NO RECORD FOUND),(沒有記錄),,,14/6/2025,14/6/2025,22.3979187,114.1895523,11/6/2024,828738.8296,837573.4665,837573.4665,828738.8296
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 16, 15/F, BLOCK B, WAH LUEN INDUSTRIAL CENTRE, 15-21 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街15-21號華聯工業中心B座15樓16室,Sha Tin,沙田區,2997809312,2997809312,97,97,FF,FF,饑落亭,饑落亭,,,13/4/2025,13/4/2025,22.3979187,114.1895523,27/3/2024,828738.8296,837573.4665,837573.4665,828738.8296
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT C, 11/F, FU CHEUNG CENTRE, 5-7 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街 5-7 號富昌中心 11 樓 C 室,Sha Tin,沙田區,2997807389,2997807389,97,97,FF,FF,Wing Fat Food Production Limited,榮發食品製造有限公司,,,14/10/2025,14/10/2025,22.3971518,114.1904734,8/10/2024,828653.9147,837668.3213,837668.3213,828653.9147
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 48, G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下48號鋪,Sha Tin,沙田區,2997807918,2997807918,97,97,FF,FF,燒洒一族,燒洒一族,,,3/3/2026,3/3/2026,22.4170475,114.2279433,3/2/2025,830857.9137,841525.9314,841525.9314,830857.9137
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 41 G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下41號鋪,Sha Tin,沙田區,2997807617,2997807617,97,97,FF,FF,鐵板工房,鐵板工房,,,20/12/2025,20/12/2025,22.4170475,114.2279433,12/12/2024,830857.9137,841525.9314,841525.9314,830857.9137
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP F, 18/F,  CENTURY INDUSTRIAL CENTRE, NOS. 33-35 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街33-35號 世紀工業中心18樓F室,Sha Tin,沙田區,2997808470,2997808470,97,97,FF,FF,hope.cakery,hope.cakery,,,23/6/2025,23/6/2025,22.3971142,114.1951177,19/6/2024,828649.8018,838146.5557,838146.5557,828649.8018
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 7, 1/F, LEK YUEN PLAZA, LEK YUEN ESTATE, 6 LEK YUEN STREET, SHA TIN, NEW TERRITORIES",新界沙田 瀝源街6號 瀝源村 瀝源廣場 1樓7鋪,Sha Tin,沙田區,2997809358,2997809358,97,97,FF,FF,新創發,新創發,,,20/4/2025,20/4/2025,22.385343,114.192822,19/4/2024,827346.2832,837910.3009,837910.3009,827346.2832
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 6, 20/F, TECHNOLOGY PARK, 18 ON LAI STREET, SHA TIN, NEW TERRITORIES",新界沙田安麗街18號達利廣場20樓6室,Sha Tin,沙田區,2997809367,2997809367,97,97,FF,FF,Happy bakery,幸福烘培,,,20/4/2025,20/4/2025,22.3889086,114.2074148,16/5/2024,827741.3547,839413.0006,839413.0006,827741.3547
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-KY 39, KWONG YUEN MARKET, LEVEL 5 CAR PARK BLOCK 1, KWONG YUEN ESTATE, SHA TIN, NEW TERRITORIES",新界沙田廣源邨停車場大樓1座5樓廣源市場S-KY 39號,Sha Tin,沙田區,2997807820,2997807820,97,97,FF,FF,福記粉麵,福記粉麵,,,28/1/2026,28/1/2026,22.381547,114.215332,22/1/2025,826926.3508,840228.509,840228.509,826926.3508
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP S79, G/F,  MARKET, SUNSHINE CITY PLAZA, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山新港城街市地下S79鋪,Sha Tin,沙田區,2997808780,2997808780,97,97,FF,FF,尚之品,尚之品,,,15/9/2025,15/9/2025,22.4240947,114.2305381,10/7/2024,831638.3863,841792.8067,841792.8067,831638.3863
